Time;d10;d20;d40;d60;d80;d120
29.10.2015 01:30;0,342626467774154;0,302344168035671;0,363564136430247;0,341080535362068;0,353755284197211;0,389811894581764
29.10.2015 02:00;0,342709531945642;0,302432875142635;0,363509711601292;0,341051701846179;0,353748022818579;0,389774399464581
29.10.2015 02:30;0,342809999751952;0,302528810474723;0,363461361303089;0,341022147121637;0,35375184247382;0,389727240277619
29.10.2015 03:00;0,342910467558823;0,302624745807347;0,363413011004615;0,340992592396929;0,353755662129082;0,389680081090394
29.10.2015 03:30;0,343026547121857;0,302724780678075;0,363371765919436;0,340964403847187;0,3537713396136;0,389626185676608
29.10.2015 04:00;0,343142626684242;0,302824815548244;0,363330520834487;0,340936215297602;0,35378701709803;0,389572290263123
29.10.2015 04:30;0,343270516266718;0,302924988185023;0,363296151367846;0,340910712727695;0,353821766870776;0,389515003607256
29.10.2015 05:00;0,343398409008228;0,303025160145086;0,363261783971764;0,340885211131216;0,353856522052058;0,389457716221866
29.10.2015 05:30;0,343534232610823;0,303120965522436;0,363233479941369;0,340863106530556;0,353906003012931;0,389399261276928
29.10.2015 06:00;0,343670056214178;0,303216770900321;0,363205175910815;0,340841001929772;0,35395548397408;0,389340806331662
29.10.2015 06:30;0,343810342765392;0,303302892550946;0,363181604231239;0,340822339702707;0,354004707969173;0,389282359064399
29.10.2015 07:00;0,343950629315821;0,303389014201089;0,363158032551794;0,340803677475747;0,35405393196399;0,389223911797462
29.10.2015 07:30;0,344091261679711;0,303462157611115;0,363138582276306;0,340787824289179;0,354084816489546;0,389166031984794
29.10.2015 08:00;0,344231893290783;0,3035352965827;0,363119133355835;0,340771971690312;0,354115691879761;0,389108152404461
29.10.2015 08:30;0,344367474706172;0,303593677864459;0,363104030571797;0,340756982614512;0,354107819761109;0,389051157232984
29.10.2015 09:00;0,344503056122318;0,303652059146543;0,363088927787674;0,340741993538628;0,354099947642413;0,388994162061189
29.10.2015 09:30;0,344628991037927;0,303694069471136;0,363077287969105;0,340726250063898;0,354037337557633;0,388937594096921
29.10.2015 10:00;0,344754925952832;0,303736079795495;0,363065648150602;0,340710506589256;0,353974727473202;0,38888102613297
29.10.2015 10:30;0,344867740409809;0,30376059737689;0,363055977191857;0,340692390454369;0,353858841648669;0,388825351561523
29.10.2015 11:00;0,34498055011406;0,303785109189902;0,363046306986381;0,34067427329043;0,353742943168088;0,388769677370093
29.10.2015 11:30;0,345076780363158;0,303791066977115;0,363039375113512;0,340652098207023;0,353601232458485;0,388715484525342
29.10.2015 12:00;0,345173010612793;0,303797024764361;0,363032443240604;0,340629923123493;0,353459521748091;0,388661291680288
