############## DOWNLOAD HANDLE #############
# 20.500.11952/TERENO.SE_EC_001.1614449807556
############# PROCESSINGSTATUS ##############
# unevaluated = 1
# upload waiting for approval = 2
# visual inspected = 3
# approved upload = 4
# derived product = 5
# checked automatically = 6
################## QUALIFIER ################
# baddata_autosampler = 4010
# baddata_backwater = 4043
# baddata_badquality = 4024
# baddata_changeflow/positionsensor = 4035
# baddata_change sensor MPS = 4028
# baddata_controlaffected = 4041
# baddata_data not plausible = 4022
# baddata_data transfer disturbed = 4021
# baddata_deadsignal = 4050
# baddata_frozen = 4023
# baddata_irregular = 4013
# baddata_isolatedspike = 4019
# baddata_liquidapplication = 4040
# baddata_maintenancedisturbance = 4037
# baddata_manual deactivation = 4054
# baddata_max = 4012
# baddata_max preciptiation 12h = 4056
# baddata_max preciptiation 24h = 4057
# baddata_max preciptiation 2d = 4058
# baddata_max preciptiation 5d = 4059
# baddata_max preciptiation 6h = 4055
# baddata_min = 4011
# baddata_missing = 4017
# baddata_noisydata = 4033
# baddata_noprecipitation = 4051
# baddata_outoforder = 4018
# baddata_ppleaking = 4047
# baddata_pumpfailure = 4038
# baddata_removablematter = 4039
# baddata_sealinglip = 4069
# baddata_tankrelease = 4042
# baddata_technicaldisturbance = 4036
# baddata_temperature effects = 4034
# baddata_unplausiblevariation = 4020
# baddata_unplausiblevariation = 4020
# baddata_waterwithdrawal = 4052
# gapfilled_extrapolated = 5016
# gapfilled_interpolated = 5015
# goodquality_linreg time = 25066
# interpolated_linreg DWD station = 15063
# interpolated_linreg other station = 15061
# interpolated_linreg time = 15066
# interpolated_replacedby DWD station = 15064
# interpolated_replacedby other station = 15062
# interpolated_spline time = 15065
# interpolated_unknown = 15014
# modified_data not plausible = 7022
# modified_drift corrected = 7060
# ok_above detection limit = 2068
# ok_autosampler = 2010
# ok_below detection limit = 2067
# ok_goodquality = 2025
# ok_moderatequality = 2026
# ok_ok = 2002
# ok_qualityunknown = 2027
# suspicious_autosampler = 3010
# suspicious_backwater = 3043
# suspicious_changeflow/positionsensor = 3035
# suspicious_change sensor MPS = 3028
# suspicious_check for sensor drift = 3046
# suspicious_frozen = 3023
# suspicious_inconsistent time period = 3048
# suspicious_leaking tank = 3045
# suspicious_maintenancedisturbance = 3037
# suspicious_max = 3012
# suspicious_min = 3011
# suspicious_missing = 3017
# suspicious_nodatachange = 3044
# suspicious_noisydata = 3033
# suspicious_Rewetting = 3070
# suspicious_sensor reports malfunction = 3053
# suspicious_technicaldisturbance = 3036
# suspicious_tillage = 3049
# suspicious_unknown = 3014
# suspicious_unplausiblevariation = 3020
# unevaluated_autosampler = 1010
# unevaluated_change sensor MPS = 1028
# unevaluated_unevaluated = 1001
############ Quality Flag Syntax ############
# PROCESSINGSTATUS_QUALIFIER
#############################################
# Time,feature,Radiation_PhotoActive_Avg10min [umol*m-2*s-1],Radiation_PhotoActive_Avg10minQualityFlag,AirConcentration_CO2_2m_Avg30min [mmol*m-3],AirConcentration_CO2_2m_Avg30minQualityFlag
2019-09-01T11:00:00+02:00,SE_EC_001,692.74429999999995,4_2002,noData,noData
2019-09-01T11:10:00+02:00,SE_EC_001,618.00099999999998,4_2002,noData,noData
2019-09-01T11:20:00+02:00,SE_EC_001,692.84169999999995,4_2002,noData,noData
2019-09-01T11:30:00+02:00,SE_EC_001,528.39210000000003,4_2002,noData,noData
2019-09-01T11:40:00+02:00,SE_EC_001,465.74639999999999,4_2002,noData,noData
2019-09-01T11:50:00+02:00,SE_EC_001,539.76170000000002,4_2002,noData,noData
2019-09-01T12:00:00+02:00,SE_EC_001,596.86270000000002,4_2002,16.296571700000001,4_2025
2019-09-01T12:10:00+02:00,SE_EC_001,542.81100000000004,4_2002,noData,noData
2019-09-01T12:20:00+02:00,SE_EC_001,446.06020000000001,4_2002,noData,noData
2019-09-01T12:30:00+02:00,SE_EC_001,437.78059999999999,4_2002,15.9947453,4_2025
2019-09-01T12:40:00+02:00,SE_EC_001,594.85879999999997,4_2002,noData,noData
2019-09-01T12:50:00+02:00,SE_EC_001,380.69420000000002,4_2002,noData,noData
2019-09-01T13:00:00+02:00,SE_EC_001,270.1585,4_2002,15.899876600000001,4_2025
2019-09-01T13:10:00+02:00,SE_EC_001,368.88819999999998,4_2002,noData,noData
2019-09-01T13:20:00+02:00,SE_EC_001,329.85680000000002,4_2002,noData,noData
2019-09-01T13:30:00+02:00,SE_EC_001,234.76660000000001,4_2002,15.868307100000001,4_2025
2019-09-01T13:40:00+02:00,SE_EC_001,298.47910000000002,4_2002,noData,noData
2019-09-01T13:50:00+02:00,SE_EC_001,419.07999999999998,4_2002,noData,noData
2019-09-01T14:00:00+02:00,SE_EC_001,124.17910000000001,4_2002,15.842442500000001,4_2025
2019-09-01T14:10:00+02:00,SE_EC_001,200.12819999999999,4_2002,noData,noData
2019-09-01T14:20:00+02:00,SE_EC_001,301.7389,4_2002,noData,noData
2019-09-01T14:30:00+02:00,SE_EC_001,485.12810000000002,4_2002,15.831584899999999,4_2025
2019-09-01T14:40:00+02:00,SE_EC_001,611.54719999999998,4_2002,noData,noData
2019-09-01T14:50:00+02:00,SE_EC_001,848.65189999999996,4_2002,noData,noData
2019-09-01T15:00:00+02:00,SE_EC_001,921.4393,4_2002,15.7310438,4_2025
2019-09-01T15:10:00+02:00,SE_EC_001,593.9384,4_2002,noData,noData
2019-09-01T15:20:00+02:00,SE_EC_001,950.06020000000001,4_2002,noData,noData
2019-09-01T15:30:00+02:00,SE_EC_001,623.18219999999997,4_2002,15.696668600000001,4_2025
2019-09-01T15:40:00+02:00,SE_EC_001,585.11959999999999,4_2002,noData,noData
2019-09-01T15:50:00+02:00,SE_EC_001,366.74290000000002,4_2002,noData,noData
2019-09-01T16:00:00+02:00,SE_EC_001,745.15809999999999,4_2002,15.6755142,4_2025
2019-09-01T16:10:00+02:00,SE_EC_001,1024.0329999999999,4_2002,noData,noData
2019-09-01T16:20:00+02:00,SE_EC_001,666.92740000000003,4_2002,noData,noData
2019-09-01T16:30:00+02:00,SE_EC_001,321.62209999999999,4_2002,15.699349399999999,4_2025
2019-09-01T16:40:00+02:00,SE_EC_001,655.92690000000005,4_2002,noData,noData
2019-09-01T16:50:00+02:00,SE_EC_001,451.54050000000001,4_2002,noData,noData
2019-09-01T17:00:00+02:00,SE_EC_001,422.27330000000001,4_2002,15.668770800000001,4_2025
2019-09-01T17:10:00+02:00,SE_EC_001,687.80759999999998,4_2002,noData,noData
2019-09-01T17:20:00+02:00,SE_EC_001,495.56900000000002,4_2002,noData,noData
2019-09-01T17:30:00+02:00,SE_EC_001,526.8877,4_2002,15.637814499999999,4_2025
2019-09-01T17:40:00+02:00,SE_EC_001,392.49059999999997,4_2002,noData,noData
2019-09-01T17:50:00+02:00,SE_EC_001,230.89879999999999,4_2002,noData,noData
2019-09-01T18:00:00+02:00,SE_EC_001,277.23360000000002,4_2002,15.6564178,4_2025
2019-09-01T18:10:00+02:00,SE_EC_001,229.42310000000001,4_2002,noData,noData
2019-09-01T18:20:00+02:00,SE_EC_001,366.95100000000002,4_2002,noData,noData
2019-09-01T18:30:00+02:00,SE_EC_001,289.28629999999998,4_2002,15.660076099999999,4_2025
2019-09-01T18:40:00+02:00,SE_EC_001,237.7894,4_2002,noData,noData
2019-09-01T18:50:00+02:00,SE_EC_001,160.22569999999999,4_2002,noData,noData
2019-09-01T19:00:00+02:00,SE_EC_001,217.41139999999999,4_2002,15.692584,4_2025
2019-09-01T19:10:00+02:00,SE_EC_001,121.5142,4_2002,noData,noData
2019-09-01T19:20:00+02:00,SE_EC_001,146.2894,4_2002,noData,noData
2019-09-01T19:30:00+02:00,SE_EC_001,107.73569999999999,4_2002,15.759715099999999,4_2025
2019-09-01T19:40:00+02:00,SE_EC_001,89.677800000000005,4_2002,noData,noData
2019-09-01T19:50:00+02:00,SE_EC_001,56.081780000000002,4_2002,noData,noData
2019-09-01T20:00:00+02:00,SE_EC_001,38.147260000000003,4_2002,15.8780375,4_2025
2019-09-01T20:10:00+02:00,SE_EC_001,23.55874,4_2002,noData,noData
2019-09-01T20:20:00+02:00,SE_EC_001,11.57152,4_2002,noData,noData
2019-09-01T20:30:00+02:00,SE_EC_001,4.0404340000000003,4_2002,16.074466699999999,4_2025
2019-09-01T20:40:00+02:00,SE_EC_001,0.86148849999999999,4_2002,noData,noData
2019-09-01T20:50:00+02:00,SE_EC_001,0.132381,4_2002,noData,noData
2019-09-01T21:00:00+02:00,SE_EC_001,-0.044664830000000003,4_2002,16.3317719,4_2025
2019-09-01T21:10:00+02:00,SE_EC_001,-0.075550119999999998,4_2002,noData,noData
2019-09-01T21:20:00+02:00,SE_EC_001,-0.087117200000000006,4_2002,noData,noData
2019-09-01T21:30:00+02:00,SE_EC_001,-0.089477760000000003,4_2002,17.1324215,4_2025
2019-09-01T21:40:00+02:00,SE_EC_001,-0.09251877,4_2002,noData,noData
2019-09-01T21:50:00+02:00,SE_EC_001,-0.097049159999999995,4_2002,noData,noData
2019-09-01T22:00:00+02:00,SE_EC_001,-0.090801679999999996,4_2002,18.357137699999999,4_2025
2019-09-01T22:10:00+02:00,SE_EC_001,-0.09115347,4_2002,noData,noData
2019-09-01T22:20:00+02:00,SE_EC_001,-0.095483520000000002,4_2002,noData,noData
2019-09-01T22:30:00+02:00,SE_EC_001,-0.093507220000000002,4_2002,17.898239100000001,4_2025
2019-09-01T22:40:00+02:00,SE_EC_001,-0.097067860000000006,4_2002,noData,noData
2019-09-01T22:50:00+02:00,SE_EC_001,-0.0975409,4_2002,noData,noData
2019-09-01T23:00:00+02:00,SE_EC_001,-0.097997780000000007,4_2002,18.137803999999999,4_2025
2019-09-01T23:10:00+02:00,SE_EC_001,-0.1022453,4_2002,noData,noData
2019-09-01T23:20:00+02:00,SE_EC_001,-0.102285,4_2002,noData,noData
2019-09-01T23:30:00+02:00,SE_EC_001,-0.1041036,4_2002,16.931736000000001,4_2025
2019-09-01T23:40:00+02:00,SE_EC_001,-0.10664270000000001,4_2002,noData,noData
2019-09-01T23:50:00+02:00,SE_EC_001,-0.1089281,4_2002,noData,noData
2019-09-02T00:00:00+02:00,SE_EC_001,-0.099801849999999998,4_2002,16.9667587,4_2025
2019-09-02T00:10:00+02:00,SE_EC_001,-0.1005321,4_2002,noData,noData
