time,id,organ_type,sub_type,connect_no,organ_id,organ_id2,parent_organ,length,res_main,carbon_q,c_satis,rw_satis,c_demand_2,growth_rate,exudation,order,organ_length,coor_x,coor_y,coor_z,connection_1,connection_2,radius,r_xyl_node,radial_water,r_xyl,r_st,connection_belong,JW_Trsv,Q_ST,C_ST,P_Xyl,P_ST,JW_Xyl,JW_ST,JS_ST
10,129,2,6,2,4,8,1,0.062499999999999986,2.231244744318184e-09,,,,,,,2,,0.016305768747487646,-0.00364304113622106,-0.07063947969330292,68,101,0.075,,,71.24631628409013,0.014780100178151973,,-1.22757e-09,-1.95299e-08,-1.5022999999999998e-08,-0.10648599999999998,-0.5187470000000001,0.00129403,-0.136784,2.23426e-09
10,130,2,6,2,5,9,1,0.06500000000000002,2.231244744318184e-09,,,,,,,2,,-0.019384848204454755,0.0035336834901656816,-0.07126881821936296,101,133,0.075,,,71.24631628409013,0.014780100178152015,,-5.375419999999999e-07,-2.11515e-08,-1.62704e-08,-0.124867,-0.5371279999999999,2.0940999999999998e-05,-0.13805699999999999,2.24975e-09
10,131,2,6,2,5,9,1,0.06750000000000002,2.231244744318184e-09,,,,,,,2,,-0.021859438667625297,0.0033145555409159356,-0.07154879139922667,133,134,0.075,,,71.24631628409013,0.014780100178152015,,-9.84568e-07,-2.10207e-08,-1.6169799999999998e-08,-0.124105,-0.536366,1.6753499999999998e-05,-0.138061,2.2454699999999997e-09
10,132,2,6,2,5,9,1,0.07000000000000002,2.231244744318184e-09,,,,,,,2,,-0.024304262905889988,0.003029882117676886,-0.07198673601455473,134,135,0.075,,,74.62229238811538,0.014780100178152015,,-9.534119999999999e-08,-2.0593400000000003e-08,-1.58411e-08,-0.12334300000000001,-0.535605,1.59801e-05,-0.138062,2.22961e-09
10,133,2,6,2,6,10,1,0.065,2.231244744318184e-09,,,,,,,2,,-0.0031554639507023253,0.008230514303517247,-0.08103111796879588,135,136,0.075,,,87.15901604890334,0.014780100178152015,,-4.18752e-06,-2.11845e-08,-1.62958e-08,-0.140105,-0.552365,1.3692e-05,-0.13806400000000002,2.17891e-09
10,134,2,6,2,6,10,1,0.0675,2.231244744318184e-09,,,,,,,2,,-0.001193580514008263,0.009360243535902724,-0.08209164861065364,136,172,0.075,,,87.15901604890334,0.014780100178152015,,-7.734340000000001e-07,-2.11436e-08,-1.62643e-08,-0.13891099999999998,-0.5511729999999999,1.36853e-05,-0.13806400000000002,2.03971e-09
10,135,2,6,2,6,10,1,0.07,2.231244744318184e-09,,,,,,,2,,0.0005304375459723995,0.010757038310949036,-0.08324348457348162,172,173,0.075,,,88.51910958335557,0.014780100178151935,,-2.28804e-06,-2.0994099999999998e-08,-1.61493e-08,-0.137719,-0.54998,1.3474e-05,-0.13806500000000002,1.7167e-09
10,136,2,6,2,6,10,1,0.07250000000000001,2.231244744318184e-09,,,,,,,2,,0.002094859790507575,0.012324455686841995,-0.08440356466147225,173,174,0.075,,,94.43141175065247,0.014780100178152015,,-6.741689999999999e-09,-2.0516400000000005e-08,-1.5781799999999998e-08,-0.136525,-0.548787,1.27027e-05,-0.13806500000000002,1.0869800000000001e-09
10,137,2,6,2,7,11,1,0.07500000000000001,2.231244744318184e-09,,,,,,,2,,-0.011382500485160986,0.011949237381672011,-0.08887123923010004,174,175,0.075,,,817.5557556665477,0.004953543295642434,,-3.7362199999999996e-06,-2.11578e-08,-1.6275299999999998e-08,-0.145149,-0.557409,4.02913e-05,-0.13803800000000002,1.7281299999999998e-12
10,138,2,6,2,7,11,1,0.07750000000000001,2.231244744318184e-09,,,,,,,2,,-0.01256458911460204,0.014138493779812815,-0.08911582642384845,72,102,0.075,,,71.48728023816203,0.014780100178152015,,-1.55175e-06,-2.10374e-08,-1.61826e-08,-0.143782,-0.5560430000000001,0.0009166830000000001,-0.15726099999999998,2.5665500000000004e-09
10,139,2,6,2,7,11,1,0.08000000000000002,2.231244744318184e-09,,,,,,,2,,-0.013737022367837866,0.016333366758611335,-0.08935651891157285,102,137,0.075,,,75.19363959084978,0.014780100178152015,,-3.6050600000000004e-07,-2.06258e-08,-1.5866e-08,-0.142415,-0.5546760000000001,2.09693e-05,-0.158157,2.5740400000000003e-09
10,140,2,6,2,8,14,1,0.0825,2.231244744318184e-09,,,,,,,2,,-0.007468863010529701,0.007805746769525807,-0.09910540032186121,137,138,0.075,,,79.32360052288192,0.014780100178152015,,-0.000493142,-2.12113e-08,-1.63164e-08,-0.146877,-0.559022,1.7233e-05,-0.158161,2.55945e-09
10,141,2,6,2,9,15,1,0.09249999999999999,2.231244744318184e-09,,,,,,,2,,-0.0076060707434460395,0.003758887591008455,-0.10888523740385703,138,139,0.075,,,87.15901604890334,0.014780100178152015,,-0.00028324700000000003,-2.12023e-08,-1.6309499999999998e-08,-0.143966,-0.556161,1.5681300000000002e-05,-0.158162,2.5094e-09
10,142,2,1,2,0,1,0,0.095,3.966657323232327e-09,,,,,,,1,,-0.008760955170646418,0.005694898994337575,-0.11316126709767767,139,176,0.1,,,89.18248992395753,0.014780100178152015,,-0.0743091,-3.38386e-08,-2.60297e-08,-0.160682,-0.555423,1.53208e-05,-0.158162,2.36279e-09
10,143,2,1,2,0,1,0,0.0975,3.966657323232327e-09,,,,,,,1,,-0.008744762625533812,0.005683058676504925,-0.11566118661805355,176,177,0.1,,,95.13212009068366,0.014780100178152015,,-0.05787130000000001,-3.18257e-08,-2.44813e-08,-0.155623,-0.55424,1.43643e-05,-0.158163,2.00226e-09
10,144,2,1,3,0,1,0,0.09999999999999999,3.9666573232323055e-09,,,,,,,1,,-0.008757306922006597,0.005653518677017947,-0.11816098061537739,177,178,0.1,,,101.96354453195345,0.014780100178152015,,-0.0418035,-2.98581e-08,-2.29677e-08,-0.150573,-0.552978,1.3481099999999999e-05,-0.158164,1.2684600000000002e-09
10,145,2,1,2,0,1,0,0.1025,3.966657323232327e-09,,,,,,,1,,-0.00882650138447582,0.005684216640358957,-0.12065983430485389,178,179,0.1,,,817.5557556665477,0.011146868421346247,,-0.0251349,-2.9142999999999998e-08,-2.2417700000000003e-08,-0.145528,-0.551863,4.685600000000001e-05,-0.158131,4.45336e-12
10,146,2,1,2,0,1,0,0.105,3.966657323232327e-09,,,,,,,1,,-0.00889243930980776,0.005709497847609602,-0.12315883671592973,104,140,0.1,,,87.15901604890334,0.014780100178152015,,-0.0086269,-2.7107600000000002e-08,-2.0852e-08,-0.140487,-0.550714,0.0005101169999999999,-0.15734,2.56722e-09
10,147,2,1,2,0,1,0,0.10749999999999998,3.9666573232323055e-09,,,,,,,1,,-0.008906149165691048,0.005303380147529536,-0.12562559176123383,140,180,0.1,,,87.15901604890334,0.014780100178152015,,0.00782595,-2.5008400000000003e-08,-1.92372e-08,-0.135447,-0.549554,1.6974600000000002e-05,-0.157834,2.5729999999999997e-09
10,148,4,2,2,15,13,2,0.04750000000000001,1.5866629292929308e-08,,,,,,,2,,-0.014157797401561579,3.4676602541598197e-18,0.020286241915118283,180,181,0.2,,,90.08481064291428,0.014780100178152015,,0.380818,0.24009,0.184685,-0.37902199999999997,-0.405418,1.51399e-05,-0.157835,2.57081e-09
10,149,3,1,2,13,2,0,0.0475,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0275,181,182,0.1,,,96.10473816252812,0.014780100178152015,,-0.114969,0.184041,0.14157,-0.37902199999999997,-0.404525,1.4186800000000001e-05,-0.15783599999999998,2.56103e-09
10,150,3,1,3,13,2,0,0.05,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.03,182,183,0.1,,,112.22398272606881,0.014780100178152015,,-0.11300299999999999,0.184402,0.141847,-0.379023,-0.404252,1.21557e-05,-0.157838,2.52359e-09
10,151,4,2,2,16,18,2,0.052500000000000005,1.5866629292929308e-08,,,,,,,2,,0.0020225424859373685,-7.430700544628186e-19,0.031469463130731186,183,202,0.2,,,112.22398272606881,0.014780100178152015,,-0.104709,0.185407,0.142621,-0.379023,-0.404154,1.21497e-05,-0.157838,2.4013499999999998e-09
10,152,4,2,2,16,18,2,0.05500000000000001,1.5866629292929308e-08,,,,,,,2,,0.004045084971874738,-1.486140108925637e-18,0.032938926261462366,202,203,0.2,,,120.46032175033527,0.014780100178152015,,-0.09161910000000001,0.186969,0.143822,-0.379023,-0.404048,1.13206e-05,-0.157839,2.0688600000000002e-09
10,153,3,1,2,13,2,0,0.052500000000000005,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0325,203,204,0.1,,,131.6796198013779,0.014780100178152015,,-0.113356,0.18445,0.14188499999999998,-0.379023,-0.404071,1.04205e-05,-0.15784,1.33186e-09
10,154,2,6,2,1,3,1,0.052500000000000005,2.231244744318184e-09,,,,,,,2,,-0.034988466626645384,-0.01725459352104804,-0.04670373925198418,204,205,0.075,,,817.5557556665477,7.370568377918659e-05,,9.1499e-07,-1.94195e-08,-1.49381e-08,-0.057716199999999995,-0.46997799999999995,4.5509499999999995e-05,-0.157805,2.93863e-14
10,155,2,6,2,1,3,1,0.05500000000000001,2.231244744318184e-09,,,,,,,2,,-0.03719927948588904,-0.01819237963069438,-0.047398623209172215,108,141,0.075,,,90.3221755584217,0.014780100178152015,,-3.4084699999999996e-05,-1.6051e-08,-1.2346900000000001e-08,-0.059184900000000006,-0.471438,0.000297455,-0.150427,2.45338e-09
10,156,2,6,1,1,3,1,0.056668581162932094,1.4892051801042156e-09,-7.211531520000001e-09,-1.0911893720508714e-05,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,4.666858116293209,-0.038685868816597725,-0.018652612751081144,-0.048000620496553105,141,184,0.075,,,96.32080650217748,0.014780100178152015,68.0,-0.169004,-7.74364e-11,-5.95665e-11,-0.1,-0.472413,1.42079e-05,-0.15070999999999998,2.4559e-09
10,157,2,6,2,2,4,1,0.06000000000000001,2.231244744318184e-09,,,,,,,2,,0.011654986404891996,0.039399612572761374,-0.04586053437696673,184,185,0.075,,,103.20381456474634,0.014780100178152015,,6.63938e-07,-2.0388e-08,-1.56831e-08,-0.0734962,-0.48575799999999997,1.26185e-05,-0.15071199999999998,2.44984e-09
10,158,2,6,2,2,4,1,0.06250000000000001,2.231244744318184e-09,,,,,,,2,,0.012277482639310635,0.04169285568541338,-0.04663740918310268,185,186,0.075,,,111.18241557562396,0.014780100178152015,,6.1863e-07,-1.8697599999999998e-08,-1.43827e-08,-0.07439889999999999,-0.48666000000000004,1.1711600000000002e-05,-0.150713,2.4238000000000003e-09
10,159,2,6,2,2,4,1,0.06500000000000002,2.231244744318184e-09,,,,,,,2,,0.012850937469384437,0.04394227867790082,-0.04756544245768602,186,206,0.075,,,120.54090338527412,0.014780100178152015,,-2.1899699999999996e-05,-1.45306e-08,-1.11773e-08,-0.0753068,-0.487563,1.08024e-05,-0.150713,2.32884e-09
10,160,2,6,1,2,4,1,0.06519249676261556,1.7180295595367576e-10,-4.0349836799999995e-09,-6.105403957264701e-06,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,4.519249676261554,0.012890539016403637,0.04412276079704021,-0.0476194139850139,206,207,0.075,,,131.67124756377055,0.014780100178152015,87.0,-0.10445499999999999,-2.87402e-11,-2.21078e-11,-0.1,-0.487633,9.88941e-06,-0.15071400000000001,2.04212e-09
10,161,2,6,2,3,5,1,0.0625,2.2312447443181775e-09,,,,,,,2,,0.0229236998635,-0.012310048393899575,-0.06592065623215432,207,208,0.075,,,145.1294026153744,0.014780100178152015,,2.7020199999999997e-07,-1.9972000000000002e-08,-1.5363100000000002e-08,-0.08906889999999999,-0.50133,9.03719e-06,-0.15071500000000002,1.34511e-09
10,162,2,6,2,3,5,1,0.065,2.231244744318184e-09,,,,,,,2,,0.02482718226031046,-0.013577183571350779,-0.06693116264336525,208,209,0.075,,,749.2078610732827,0.006353794817181492,,2.5111000000000003e-07,-1.77732e-08,-1.36717e-08,-0.089442,-0.501704,4.81543e-05,-0.150676,2.4191e-12
10,163,2,6,2,3,5,1,0.0675,2.231244744318184e-09,,,,,,,2,,0.026722848264444838,-0.014976152441039564,-0.0677674260602447,144,187,0.075,,,112.22398272606881,0.014780100178152015,,-8.730019999999999e-06,-1.2893399999999999e-08,-9.918030000000001e-09,-0.0898173,-0.502077,9.91735e-05,-0.149738,2.4125e-09
10,164,2,6,1,3,5,1,0.06751841430800369,1.6434731181392584e-11,-1.480177152e-09,-2.2396817826221284e-06,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,3.751841430800369,0.02673682052414884,-0.01498644047524408,-0.06777359201923137,187,210,0.075,,,114.53956205307485,0.014780100178151935,103.0,-0.0431832,-9.29672e-12,-7.1513199999999995e-12,-0.1,-0.5020789999999999,1.14797e-05,-0.149826,2.32696e-09
10,165,2,6,2,4,8,1,0.06499999999999997,2.2312447443181718e-09,,,,,,,2,,0.018388075563522815,-0.0045390794388036,-0.07169357346721417,210,211,0.075,,,124.40597221960475,0.014780100178152015,,-6.605810000000001e-09,-1.6881700000000002e-08,-1.29859e-08,-0.106271,-0.518533,1.0405599999999999e-05,-0.149827,2.05323e-09
10,166,2,6,2,4,8,1,0.06749999999999998,2.231244744318184e-09,,,,,,,2,,0.020414978296390447,-0.005364789867660033,-0.07290182327547877,211,212,0.075,,,136.18666132945597,0.014780100178152015,,4.94975e-06,-1.14585e-08,-8.814200000000001e-09,-0.106055,-0.5183180000000001,9.56521e-06,-0.149828,1.36285e-09
10,167,2,6,1,4,8,1,0.06980114948287658,2.0537710758235687e-09,2.9583256319999997e-12,4.476293946371153e-09,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,2.98011494828766,0.022369226024986366,-0.005786236558467545,-0.07404137908570851,212,213,0.075,,,817.5557556665477,0.002511656171934431,115.0,0.024849,-4.47824e-11,-3.4448000000000003e-11,-0.1,-0.51812,4.34601e-05,-0.149794,9.506870000000001e-13
10,168,2,6,2,5,9,1,0.07250000000000002,2.231244744318184e-09,,,,,,,2,,-0.026762864740010783,0.00273715232818041,-0.07233254852387044,188,214,0.075,,,817.5557556665477,0.012673678897203626,,-5.422760000000001e-07,-1.9393799999999997e-08,-1.49183e-08,-0.122581,-0.5348430000000001,3.7191100000000004e-05,-0.148615,4.75945e-12
10,169,2,6,2,5,9,1,0.07500000000000002,2.231244744318184e-09,,,,,,,2,,-0.0292170826984,0.002406906727610446,-0.07267569871842676,192,215,0.075,,,817.5557556665477,0.0036092644508105686,,-5.02441e-07,-1.65398e-08,-1.2722899999999999e-08,-0.12181900000000001,-0.534081,1.24549e-05,-0.138418,1.2626299999999998e-12
10,170,2,6,2,5,9,1,0.07750000000000003,2.231244744318184e-09,,,,,,,2,,-0.03168399818051953,0.0021274139922181925,-0.07296931720378137,10,1,0.075,,,0.0001401689298628721,0.0023382580359967028,,1.8147e-05,-1.0787100000000001e-08,-8.29777e-09,-0.121053,-0.533319,42.0155,4.65883,0.64651
10,171,2,6,1,5,9,1,0.07837884210905538,7.843647347661049e-10,4.004743679999999e-12,6.059647287520826e-09,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,2.8378842109055347,-0.032545497373861455,0.0019842029655692344,-0.07306766960266525,11,10,0.075,,,1e-09,0.0001,127.0,0.08817169999999999,-1.7085000000000002e-11,-1.31423e-11,-0.1,-0.533051,42.14,4.78455,0.664985
10,172,2,6,2,6,10,1,0.07500000000000001,2.231244744318184e-09,,,,,,,2,,0.003720151161608215,0.013830059206095802,-0.08556183319762281,12,11,0.075,,,1e-09,0.0001,,-2.11238e-07,-1.92057e-08,-1.47736e-08,-0.13533299999999998,-0.5475939999999999,42.266000000000005,4.9092199999999995,0.683345
10,173,2,6,2,6,10,1,0.0775,2.2312447443181718e-09,,,,,,,2,,0.005517285067641628,0.014981550181890853,-0.0868635160531785,13,12,0.075,,,1e-09,0.0001,,-7.71378e-07,-1.61643e-08,-1.2434e-08,-0.13414,-0.546401,42.3897,5.03292,0.701596
10,174,2,6,2,6,10,1,0.08,2.231244744318184e-09,,,,,,,2,,0.0074944481773078706,0.01610262412659793,-0.08790467850365097,29,13,0.075,,,1e-09,0.0001,,2.75887e-05,-1.02348e-08,-7.87293e-09,-0.13294,-0.545208,33.5707,3.68275,0.512174
10,175,2,6,1,6,10,1,0.08083787376877269,7.478005771904504e-10,5.972417279999999e-12,9.036968421083697e-09,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,2.0837873768772686,0.008155393074394626,0.01647731863670484,-0.08825793240597628,30,29,0.075,,,1e-09,0.0001,136.0,0.13803800000000002,-1.6274999999999997e-11,-1.25193e-11,-0.1,-0.544809,33.6991,3.81031,0.530674
10,176,2,6,2,7,11,1,0.08250000000000002,2.231244744318184e-09,,,,,,,2,,-0.01490293820711585,0.018534422684789238,-0.08957097885085723,31,30,0.075,,,1e-09,0.0001,,-9.56457e-07,-1.94207e-08,-1.4939e-08,-0.141048,-0.5533100000000001,33.8256,3.9367099999999997,0.5490659999999999
10,177,2,6,2,7,11,1,0.08500000000000002,2.231244744318184e-09,,,,,,,2,,-0.015910942423081262,0.020799974050739328,-0.08988910541189489,32,31,0.075,,,1e-09,0.0001,,-8.83253e-07,-1.64572e-08,-1.2659400000000001e-08,-0.139682,-0.5519430000000001,33.9505,4.06198,0.567357
10,178,2,6,2,7,11,1,0.08750000000000002,2.231244744318184e-09,,,,,,,2,,-0.016736472044866318,0.023148976859997426,-0.0901142423605572,50,32,0.075,,,1e-09,0.0001,,3.33749e-05,-1.0425799999999998e-08,-8.01986e-09,-0.13830699999999999,-0.5505770000000001,34.0732,4.18615,0.585551
10,179,2,6,1,7,11,1,0.08938545210908376,1.6827620436226884e-09,1.539081216e-11,2.3288105459495115e-08,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,1.9385452109083734,-0.01751349071124328,0.024864568630060768,-0.0900252674975846,51,50,0.075,,,1e-09,0.0001,144.0,0.158131,-3.66113e-11,-2.81625e-11,-0.1,-0.549546,34.1988,4.30923,0.60365
10,180,2,6,2,8,14,1,0.085,2.231244744318184e-09,,,,,,,2,,-0.005553097951770444,0.009079314982074028,-0.10008410775905778,52,51,0.075,,,1e-09,0.0001,,-1.8347499999999999e-06,-2.1192599999999998e-08,-1.6302e-08,-0.145397,-0.557658,34.3179,4.43123,0.6216550000000001
10,181,2,6,2,8,14,1,0.08750000000000001,2.231244744318184e-09,,,,,,,2,,-0.003727582471985921,0.01052329282971869,-0.10099647896014786,53,52,0.075,,,1e-09,0.0001,,-9.53068e-07,-2.11743e-08,-1.62879e-08,-0.144033,-0.556295,34.4434,4.55218,0.639564
10,182,2,6,2,8,14,1,0.09000000000000001,2.231244744318184e-09,,,,,,,2,,-0.0019842022032161176,0.012083930166847634,-0.10187684044296227,80,53,0.075,,,1e-09,0.0001,,-2.03105e-06,-2.10936e-08,-1.62259e-08,-0.14267,-0.5549310000000001,25.6239,3.20644,0.44952299999999995
10,183,2,6,2,8,14,1,0.09250000000000001,2.231244744318184e-09,,,,,,,2,,-0.00018760180365974655,0.013616608065596492,-0.10269728267919874,81,80,0.075,,,1e-09,0.0001,,-5.9953199999999995e-09,-2.0785e-08,-1.59884e-08,-0.141306,-0.553567,25.7486,3.33068,0.46761499999999995
10,184,2,6,2,9,15,1,0.09499999999999999,2.231244744318184e-09,,,,,,,2,,-0.0064298668385918585,0.0016723497546812251,-0.10960141072909377,82,81,0.075,,,1e-09,0.0001,,-1.58939e-06,-2.11842e-08,-1.6295500000000002e-08,-0.142598,-0.554859,25.8708,3.45359,0.485601
10,185,2,6,2,9,15,1,0.09749999999999999,2.231244744318184e-09,,,,,,,2,,-0.0052315027718691735,-0.0004204019334928624,-0.11026043571741542,112,82,0.075,,,1e-09,0.0001,,-9.06838e-07,-2.11317e-08,-1.62552e-08,-0.141296,-0.553557,25.991999999999997,3.5751,0.503479
10,186,2,6,2,9,15,1,0.09999999999999999,2.231244744318184e-09,,,,,,,2,,-0.004011599604077028,-0.002469801434865907,-0.11100996753460707,113,112,0.075,,,1e-09,0.0001,,-9.092560000000001e-07,-2.0906899999999998e-08,-1.60822e-08,-0.139993,-0.552255,26.113000000000003,3.6951400000000003,0.521246
10,187,2,6,2,10,16,1,0.1025,2.231244744318184e-09,,,,,,,2,,-0.010794642636605041,0.00470656063184616,-0.11925758156682056,114,113,0.075,,,1e-09,0.0001,,-8.769379999999999e-05,-2.09449e-08,-1.6111500000000002e-08,-0.139443,-0.5516840000000001,26.2306,3.8136,0.5388970000000001
10,188,2,1,3,0,1,0,0.11,3.966657323232349e-09,,,,,,,1,,-0.00911317700637426,0.004783941503329541,-0.12806225402098462,149,114,0.1,,,1e-09,0.0001,,0.024328799999999998,-2.27615e-08,-1.75089e-08,-0.130406,-0.548404,26.3494,3.93039,0.556425
10,189,2,1,2,0,1,0,0.11249999999999998,3.966657323232283e-09,,,,,,,1,,-0.00940068296995976,0.004779112742564112,-0.1305456623651705,150,149,0.1,,,1e-09,0.0001,,0.0418486,-2.47139e-08,-1.90107e-08,-0.125361,-0.5474899999999999,26.4625,4.04536,0.573824
10,190,2,1,2,0,1,0,0.11499999999999999,3.966657323232349e-09,,,,,,,1,,-0.009672787824427228,0.004767770171673808,-0.13303078415177594,153,150,0.1,,,1e-09,0.0001,,0.059636,-2.2391400000000004e-08,-1.72242e-08,-0.12031099999999999,-0.5466340000000001,17.647000000000002,2.69843,0.382865
10,191,2,1,2,0,1,0,0.11749999999999997,3.966657323232283e-09,,,,,,,1,,-0.009913065809131469,0.0046910333805658885,-0.13551802719477693,199,153,0.1,,,1e-09,0.0001,,0.0778045,-1.95559e-08,-1.5043e-08,-0.115252,-0.545859,17.7583,2.8117799999999997,0.40013200000000004
10,192,2,1,3,0,1,0,0.11999999999999998,3.966657323232349e-09,,,,,,,1,,-0.010228812144466581,0.004413540948522628,-0.13798243426380616,200,199,0.1,,,1e-09,0.0001,,0.0964702,-1.5771600000000002e-08,-1.2132e-08,-0.11018299999999999,-0.54519,17.8697,2.9212,0.417179
10,193,2,1,2,0,1,0,0.12249999999999997,3.9666573232323055e-09,,,,,,,1,,-0.010465888882920136,0.0042292300059459335,-0.14046433355598759,201,200,0.1,,,1e-09,0.0001,,0.11655499999999999,-1.5351999999999997e-08,-1.18093e-08,-0.105099,-0.5448430000000001,17.9729,3.02577,0.433983
10,194,2,1,1,0,1,0,0.12416981352747657,2.649431222878976e-09,2.1101022719999995e-11,8.979841218908468e-09,0.9349642286541388,0.002349821361603641,1.8699284573082775e-06,0,1,12.416981352747658,-0.010424314890424564,0.004204049730722772,-0.14213343953627508,218,201,0.1,,,1e-09,0.0001,49.0,0.13765,-5.76631e-11,-4.43562e-11,-0.1,-0.544717,18.0715,3.12423,0.450513
10,195,4,2,1,15,13,2,0.04987336974084636,1.506295114122588e-08,,,,,,,2,,-0.016077893855841536,3.937948249517447e-18,0.02168127364702498,219,218,0.2,,,1e-09,0.0001,,1.16421,0.326316,0.251012,-0.37902199999999997,-0.405325,18.1615,3.2149,0.46674
10,196,4,2,2,16,18,2,0.05750000000000001,1.5866629292929308e-08,,,,,,,2,,0.006067627457812106,-2.2292101633884556e-18,0.03440838939219355,220,219,0.2,,,1e-09,0.0001,,-0.07103179999999999,0.189397,0.14569000000000001,-0.379023,-0.403936,18.2409,3.29544,0.48262700000000003
10,197,4,2,2,16,18,2,0.060000000000000005,1.586662929292927e-08,,,,,,,2,,0.008090169943749474,-2.972280217851274e-18,0.03587785252292473,222,220,0.2,,,1e-09,0.0001,,-0.0371805,0.193349,0.14873,-0.379023,-0.403819,18.3096,3.36255,0.498138
10,198,4,2,2,16,18,2,0.06250000000000001,1.586662929292935e-08,,,,,,,2,,0.010112712429686843,-3.715350272314092e-18,0.03734731565365592,226,222,0.2,,,1e-09,0.0001,,0.0217023,0.200166,0.153974,-0.379023,-0.403699,9.23285,1.76035,0.271767
10,199,3,1,2,13,2,0,0.05500000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.035,230,226,0.1,,,1e-09,0.0001,,-0.109421,0.184997,0.142305,-0.379023,-0.403881,9.21143,1.73917,0.285544
10,200,3,1,2,13,2,0,0.0575,3.966657323232317e-09,,,,,,,1,,0.0,0.0,0.0375,231,230,0.1,,,1e-09,0.0001,,-0.104564,0.18565399999999999,0.142811,-0.379023,-0.403684,9.077919999999999,1.60694,0.298182
10,201,3,1,2,13,2,0,0.060000000000000005,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.04,232,231,0.1,,,1e-09,0.0001,,-0.0984644,0.18645799999999998,0.143429,-0.379023,-0.40348,8.699489999999999,1.22946,0.30959899999999996
10,202,2,6,2,8,14,1,0.09500000000000001,2.231244744318184e-09,,,,,,,2,,0.0016921159920032355,0.015098770651639788,-0.1034182924414082,24,13,0.075,,,1e-09,0.0001,,-8.29188e-07,-1.97781e-08,-1.5214e-08,-0.139942,-0.552204,8.94241,1.473,0.207569
10,203,2,6,2,8,14,1,0.09750000000000002,2.231244744318184e-09,,,,,,,2,,0.003769543388496812,0.01622677180890381,-0.10423187021980984,25,24,0.075,,,1e-09,0.0001,,-9.00005e-07,-1.70396e-08,-1.31074e-08,-0.138579,-0.55084,9.04957,1.57922,0.224527
10,204,2,6,2,8,14,1,0.10000000000000002,2.231244744318184e-09,,,,,,,2,,0.005812814189769041,0.01736571550757363,-0.10511382922335176,26,25,0.075,,,1e-09,0.0001,,3.5088899999999995e-05,-1.09694e-08,-8.43801e-09,-0.137207,-0.5494760000000001,9.14317,1.6717,0.240918
10,205,2,6,1,8,14,1,0.10001246704739665,1.1126813592358907e-11,1.015590528e-13,1.5367076846793463e-10,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,2.001246704739663,0.005822182269111614,0.017372546187097392,-0.10511841269119443,27,26,0.075,,,1e-09,0.0001,153.0,0.157805,-2.42084e-13,-1.8621900000000002e-13,-0.1,-0.549469,9.21438,1.7428,0.256616
10,206,2,6,2,9,15,1,0.1025,2.231244744318184e-09,,,,,,,2,,-0.002987174458262931,-0.004631589736794789,-0.11173606977139416,28,27,0.075,,,1e-09,0.0001,,-9.1296e-07,-2.00877e-08,-1.54521e-08,-0.138691,-0.550952,9.25116,1.7791099999999997,0.271475
10,207,2,6,2,9,15,1,0.105,2.231244744318184e-09,,,,,,,2,,-0.0019524273605433773,-0.0067522654844132755,-0.11256192255320441,48,28,0.075,,,1e-09,0.0001,,-8.522150000000001e-07,-1.76145e-08,-1.3549599999999999e-08,-0.137389,-0.54965,9.227789999999999,1.7554400000000001,0.285335
10,208,2,6,2,9,15,1,0.1075,2.231244744318184e-09,,,,,,,2,,-0.0006890102770653558,-0.008820296564971951,-0.1131759459428397,49,48,0.075,,,1e-09,0.0001,,3.91171e-05,-1.1602299999999998e-08,-8.92485e-09,-0.136078,-0.548348,9.09009,1.6190799999999999,0.29804400000000003
10,209,2,6,1,9,15,1,0.10857472120293435,9.591864142618337e-10,8.360409599999998e-12,1.2650281117418e-08,0.9349642286541388,0.000660887257951024,9.349642286541388e-07,0,2,1.8574721202934352,-0.00012685215803117514,-0.00970060913565291,-0.1134290342498428,75,49,0.075,,,1e-09,0.0001,161.0,0.150676,-2.08714e-11,-1.6055e-11,-0.1,-0.5477890000000001,8.70738,1.23586,0.309526
10,210,2,6,2,10,16,1,0.10499999999999998,2.2312447443181718e-09,,,,,,,2,,-0.012907837910319962,0.004047998112951521,-0.12041977825579195,76,53,0.075,,,1e-09,0.0001,,-1.07407e-06,-2.01904e-08,-1.55311e-08,-0.138128,-0.550389,8.93788,1.46565,0.207852
10,211,2,6,2,10,16,1,0.10749999999999998,2.231244744318184e-09,,,,,,,2,,-0.015033398303235834,0.003401600812504615,-0.12156614798063742,77,76,0.075,,,1e-09,0.0001,,-8.40412e-07,-1.7815299999999997e-08,-1.3704e-08,-0.13683399999999998,-0.549095,9.04368,1.57114,0.224744
