date,station,NetInfiltration_mm_day
2013-12-22,0,3.301896376737241
2013-12-23,0,-0.30379244829442587
2013-12-24,0,5.340475306628702
2013-12-25,0,4.401358646770317
2013-12-26,0,-0.195088690215228
2013-12-27,0,-0.38354967657698513
2013-12-28,0,8.773253751169491
2013-12-29,0,1.6144001789452376
2013-12-30,0,-0.1879363376112362
2013-12-31,0,-0.29161016450694827
2014-01-01,0,-0.0011799314989931475
2014-01-02,0,1.7712211885693994
2014-01-03,0,6.054418449351777
2014-01-04,0,-0.3094649889354244
2014-01-05,0,1.9477203886307142
2014-01-06,0,-0.10464541162820762
2014-01-07,0,-0.08563356271139133
2014-01-08,0,7.2927684368278625
2014-01-09,0,4.002942185101432
2014-01-10,0,-0.33560890910838875
2014-01-11,0,0.8910768221404276
2014-01-12,0,-0.42453473833532496
2014-01-13,0,-0.3828538345946747
2014-01-14,0,-0.11093065075064945
2014-01-15,0,0.007691707250942981
2014-01-16,0,-0.21879385090983677
2014-01-17,0,-0.3199701922397912
2014-01-18,0,-0.5397081659749269
2014-01-19,0,-0.5619114664804141
2014-01-20,0,1.5123018683143026
2014-01-21,0,-0.2594856020468616
2014-01-22,0,-0.31622359287630114
2014-01-23,0,-0.13457570921478162
2014-01-24,0,-0.20216002561183521
2014-01-25,0,1.3177829362365034
2014-01-26,0,2.3236852563675647
2014-01-27,0,1.0970872814093968
2014-01-28,0,-0.258339350084602
2014-01-29,0,-0.3771215933710446
2014-01-30,0,-0.5671316477147897
2014-01-31,0,-0.569186361806267
2014-02-01,0,2.2863538250012145
2014-02-03,0,-0.5323513021403501
2014-02-04,0,-0.4814795102457666
2014-02-10,0,-0.09916043699857423
2014-02-11,0,-0.013084958280880743
2014-02-12,0,0.1594042315813765
2014-02-13,0,3.7823281898915244
2014-02-14,0,1.9508673767884757
2014-02-15,0,0.47814906572639404
2014-02-16,0,2.0611726283442247
2014-02-17,0,-0.7742990827201
2014-02-18,0,-0.6243245600411323
2014-02-19,0,-0.033238586671436976
2014-02-20,0,0.043626795110520145
2014-02-21,0,2.1121951603385325
2014-02-22,0,-0.4760875812268124
2014-02-23,0,-0.8927922647351765
2014-02-24,0,-1.11079042254368
2014-02-25,0,-0.8115148582744204
2014-02-26,0,1.7585830632955628
2014-02-27,0,0.6979838718735263
2014-02-28,0,-0.5153059327351351
2014-03-01,0,-0.36860245156042293
2014-03-02,0,-0.7321890432244949
2014-03-03,0,-1.0294254522339232
2014-03-04,0,-1.2548303365759355
2014-03-05,0,-1.230149741511384
2014-03-06,0,-1.547182891123595
2014-03-07,0,-1.5623947054137861
2014-03-08,0,-1.7907671515691868
2014-03-09,0,-2.4350315301465306
2014-03-10,0,-2.0713587782381175
2014-03-11,0,-1.7677347701317185
2014-03-12,0,-2.0842528708238186
2014-03-13,0,-2.238024503955792
2014-03-14,0,-2.1652358434393033
2014-03-15,0,-0.4491017996011868
2014-03-16,0,-1.269603664618749
2014-03-17,0,-0.9055129056276401
2014-03-18,0,-0.13192908152450034
2014-03-19,0,-1.3211349053378576
2014-03-20,0,-2.4338796524069797
2014-03-21,0,-0.8657549684068122
2014-03-22,0,3.5659387115381236
2014-03-23,0,-0.043850528090130236
2014-03-24,0,1.3056993537600863
2014-03-25,0,-1.542919801169698
2014-03-26,0,-1.4017362840530248
2014-03-27,0,-2.1160009868045915
2014-03-28,0,-2.415897560611104
2014-03-29,0,-2.7005859476885195
2014-03-30,0,-3.0482336116665216
2014-03-31,0,-2.903620449301933
2014-04-01,0,-2.8792817408859546
2014-04-02,0,-2.9984487530866213
2014-04-03,0,-2.877915787239367
2014-04-04,0,-1.4326659421112202
2014-04-05,0,-2.3583070696209583
2014-04-06,0,-2.4883429762220763
2014-04-07,0,-0.5046206467432701
2014-04-08,0,-0.5196862706120453
2014-04-09,0,-1.8355355511201146
2014-04-10,0,-2.641408130389103
2014-04-11,0,-2.502710241224419
2014-04-12,0,-2.5242192979068805
2014-04-13,0,-1.8389204807921156
2014-04-14,0,-0.8749257888777435
2014-04-15,0,-1.6591785246642035
2014-04-16,0,-2.541007303254745
2014-04-17,0,-3.104751144782945
2014-04-18,0,-1.0352205779005357
2014-04-19,0,-2.616717357107158
2014-04-20,0,-3.205440710831813
2014-04-21,0,21.23841634826077
2014-04-22,0,-1.0338021478131667
2014-04-23,0,0.6916502452865676
2014-04-24,0,-3.3042936822881352
2014-04-25,0,-1.2583688774878312
2014-04-26,0,-2.082477491726605
2014-04-27,0,-2.6161601953620037
2014-04-28,0,-2.797669078961836
2014-04-29,0,-1.2049544606268587
2014-04-30,0,-2.9678373764114205
2014-05-01,0,-1.5645293717352566
2014-05-02,0,-1.9170802934995703
2014-05-03,0,-2.4952585078649427
2014-05-04,0,-3.030508962369352
2014-05-05,0,-4.0623582949468595
2014-05-06,0,19.855969077100333
2014-05-07,0,-1.285233929597434
2014-05-08,0,1.2418446656240143
2014-05-09,0,-1.406424161342108
2014-05-10,0,4.792373293645862
2014-05-11,0,-1.393397090129457
2014-05-12,0,-0.15837190130120815
2014-05-13,0,-0.992230221464383
2014-05-14,0,-2.5424944472099313
2014-05-15,0,-2.3952794304921348
2014-05-16,0,-3.316800423666216
2014-05-17,0,-3.7540754719584286
2014-05-18,0,-4.216963278905057
2014-05-19,0,-4.8835576432458225
2014-05-20,0,-5.055810331769156
2014-05-21,0,-4.041667139425343
2014-05-22,0,1.8788011691059854
2014-05-23,0,-3.536695057406457
2014-05-24,0,-3.2356184828746763
2014-05-25,0,-4.480472073281908
2014-05-26,0,-1.7518345817898773
2014-05-27,0,1.1431722845547263
2014-05-28,0,-3.1106673636904603
2014-05-29,0,-3.3173138435801857
2014-05-30,0,-3.5888661093269625
2014-05-31,0,-4.186493533433912
2014-06-01,0,-3.7009679531921007
2014-06-02,0,-4.4554274336929645
2014-06-03,0,-1.8160264096814744
2014-06-04,0,3.2874931282334336
2014-06-05,0,-3.4718399430007967
2014-06-06,0,-5.611393339816766
2014-06-07,0,-6.159099778514181
2014-06-08,0,-4.987334918792225
2014-06-09,0,18.963982308932156
2014-06-10,0,4.627802085628318
2014-06-11,0,6.388137667865114
2014-06-12,0,-4.416983432189019
2014-06-13,0,-4.387759262098719
2014-06-14,0,-3.145499070191861
2014-06-15,0,-3.7370872731286253
2014-06-16,0,-2.3991371899487284
2014-06-17,0,-3.2025491148286473
2014-06-18,0,-3.656362207366225
2014-06-19,0,-3.1703970001794026
2014-06-20,0,-2.826791722913544
2014-06-21,0,-3.904957395982731
2014-06-22,0,-4.154478202871283
2014-06-23,0,-4.19692654192613
2014-06-24,0,-3.660111789032066
2014-06-25,0,-3.7215833652350234
2014-06-26,0,-4.552250881500938
2014-06-27,0,4.881881672484982
2014-06-28,0,8.07614462046787
2014-06-29,0,0.6071862076473034
2014-06-30,0,-3.4720827841528243
2014-07-01,0,-4.133087846900223
2014-07-02,0,-4.5069631988047405
2014-07-03,0,-5.621584616031542
2014-07-04,0,-5.722431852469771
2014-07-05,0,0.5856000709266516
2014-07-06,0,-1.607550810348254
2014-07-07,0,-3.9258336361468675
2014-07-08,0,23.398853609067444
2014-07-09,0,31.09282376251766
2014-07-10,0,-2.076701344603233
2014-07-11,0,-3.6890735636764806
2014-07-12,0,-1.380070463609599
2014-07-13,0,-0.04502321039888857
2014-07-14,0,-3.8325994307977944
2014-07-15,0,-4.024764376480499
2014-07-16,0,-4.841745273457455
2014-07-17,0,-5.5106206940000115
2014-07-18,0,-6.352407624827217
2014-07-19,0,-6.104499056900024
2014-07-20,0,-1.1983715808952775
2014-07-21,0,16.068951942763192
2014-07-22,0,-4.1690748383803635
2014-07-23,0,-5.097713679092699
2014-07-24,0,0.26394931784345754
2014-07-25,0,-3.9907158060797987
2014-07-26,0,-4.170385624621476
2014-07-27,0,-4.536265727807358
2014-07-28,0,2.665065119956168
2014-07-29,0,26.653198764061578
2014-07-30,0,-2.8547392786661456
2014-07-31,0,-4.7733995120385835
2014-08-01,0,-4.936371301259841
2014-08-02,0,-2.5124015269462427
2014-08-03,0,1.7236669283810073
2014-08-05,0,-0.8535185805578865
2014-08-06,0,-0.7178401791263616
2014-08-07,0,-3.893211121825337
2014-08-08,0,-0.5654772913478419
2014-08-09,0,3.1511397586900927
2014-08-10,0,1.7614954404613012
2014-08-11,0,-0.8357341170880508
2014-08-12,0,-0.2783663533168541
2014-08-13,0,-1.4630281067742912
2014-08-14,0,0.7700054122869164
2014-08-15,0,3.0228115486046936
2014-08-16,0,2.424871345627473
2014-08-17,0,-1.8876383966736712
2014-08-18,0,-2.0573106198196176
2014-08-19,0,1.6670265237326767
2014-08-20,0,13.652495145896307
2014-08-21,0,-2.434372641925627
2014-08-22,0,-2.371326796698999
2014-08-23,0,0.22342621875827584
2014-08-24,0,-2.7516776297738668
2014-08-25,0,5.523438577438259
2014-08-26,0,21.27647450634097
2014-08-27,0,-2.6355514007495597
2014-08-28,0,-1.7003853666076516
2014-08-29,0,-1.2313683810861553
2014-08-30,0,-0.8534214934223008
2014-08-31,0,1.7645542401563348
2014-09-01,0,-2.4841721937483006
2014-09-02,0,-2.851085837384252
2014-09-03,0,-2.061476063271957
2014-09-04,0,-2.694326308418169
2014-09-05,0,-3.291364235522336
2014-09-06,0,-2.837540631377513
2014-09-07,0,-2.603090322106329
2014-09-08,0,-2.803970794067354
2014-09-09,0,-2.6110302371052443
2014-09-10,0,-1.5217546340999097
2014-09-11,0,-2.459736313908613
2014-09-12,0,-2.667970990588538
2014-09-13,0,-2.170960566190166
2014-09-14,0,-2.29037439180791
2014-09-15,0,-2.552813512063224
2014-09-16,0,-2.686233741841746
2014-09-17,0,-2.9900509471248355
2014-09-18,0,-0.9235060794069465
2014-09-19,0,1.507739647842191
2014-09-20,0,10.087656059617554
2014-09-21,0,34.019867825774895
2014-09-22,0,-1.7077369535665174
2014-09-23,0,-2.1028505318776887
2014-09-24,0,0.28305716712723106
2014-09-25,0,-0.8331066414553288
2014-09-26,0,-1.5293403755439656
2014-09-27,0,-2.1881907789393935
2014-09-28,0,-2.583860623520568
2014-09-29,0,-1.0477677368947536
2014-09-30,0,-1.975134218794194
2014-10-01,0,-2.0683053775827
2014-10-02,0,-2.079935997343026
2014-10-03,0,-2.1938565383012922
2014-10-04,0,-2.108831453127653
2014-10-05,0,-0.945601564596418
2014-10-06,0,-0.6727771280003834
2014-10-07,0,3.970197780679851
2014-10-08,0,14.901132445888605
2014-10-09,0,-0.04546620903552079
2014-10-10,0,-1.071374468821239
2014-10-11,0,-1.4809735332435516
2014-10-12,0,0.4663811346643263
2014-10-13,0,-1.3282276551726926
2014-10-14,0,-1.4771173784211573
2014-10-15,0,0.38112121679755173
2014-10-16,0,-0.6145824665805648
2014-10-17,0,2.3498333507766684
2014-10-18,0,-1.5215045397862803
2014-10-19,0,3.258683325854597
2014-10-20,0,-0.8400014204999092
2014-10-21,0,5.844677268662451
2014-10-22,0,8.956111432849873
2014-10-23,0,-0.8114591405893984
2014-10-24,0,-0.03475230009000818
2014-10-25,0,1.5814658930880066
2014-10-26,0,-1.0827240743872226
2014-10-27,0,-1.1883799865741307
2014-10-28,0,-0.8602381192569151
2014-10-29,0,-0.058162023290638465
2014-10-30,0,-0.9086159862025374
2014-10-31,0,-0.9699783114154892
2014-11-01,0,-1.1521057384666173
2014-11-02,0,10.139638808888655
2014-11-03,0,2.930345011255845
2014-11-04,0,4.176206723744921
2014-11-05,0,-0.6870565281630803
2014-11-06,0,-0.42335030007413377
2014-11-07,0,-0.1495135486558189
2014-11-08,0,-0.6694882138668545
2014-11-09,0,-0.32343226214357224
2014-11-10,0,-0.2890402315998867
2014-11-11,0,-0.8170848362151569
2014-11-12,0,-0.3900801786013103
2014-11-13,0,-0.755943765829257
2014-11-14,0,-0.09157999793324123
2014-11-15,0,0.5745660752744929
2014-11-16,0,4.288173244380205
2014-11-17,0,-0.41553251284154347
2014-11-18,0,-0.18805708866615456
2014-11-19,0,-0.4710063895995043
2014-11-20,0,-0.5155399783445224
2014-11-21,0,-0.5307174516022326
2014-11-22,0,-0.5687211881699521
2014-11-23,0,-0.5506409150895624
2014-11-24,0,-0.12505868399540332
2014-11-25,0,-0.49148083513773044
2014-11-26,0,0.16841081068648056
2014-11-27,0,0.874003175430796
2014-11-28,0,-0.6165605153099581
2014-11-29,0,-0.4040161965637871
2014-11-30,0,-0.4723472216182085
2014-12-01,0,-0.10935047151240307
2014-12-02,0,-0.0953122919643831
2014-12-03,0,-0.14592297783704047
2014-12-04,0,-0.16973510024393076
2014-12-05,0,-0.19755018531914992
2014-12-06,0,-0.09929900618137208
2014-12-07,0,3.7363832072278975
2014-12-08,0,-0.1588097295184056
2014-12-09,0,-0.019184307037589193
2014-12-10,0,0.631909583584963
2014-12-11,0,5.792091736916814
2014-12-12,0,18.137813374246882
2014-12-13,0,1.8252106778341628
2014-12-14,0,-0.26529289318122884
2014-12-15,0,0.11110689560086084
2014-12-16,0,0.527776064157703
2014-12-17,0,0.4770976555183088
2014-12-18,0,-0.24751729812680062
2014-12-19,0,13.773704962199348
2014-12-20,0,-0.125977961101546
2014-12-21,0,-0.21233669965080856
2014-12-22,0,-0.24164100449138454
2014-12-23,0,-0.28899305851193585
2014-12-24,0,2.1428518038119675
2014-12-25,0,2.974040568093031
2014-12-26,0,-0.14036091924422547
2014-12-27,0,-0.21607457049549977
2014-12-28,0,-0.17776035973444243
2014-12-29,0,-0.11248884466950854
2014-12-30,0,-0.1754008971943966
2014-12-31,0,-0.27481487885374517
