facility,plot,Depth,pRLD,pRCD,pRVD
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-20,0.242949624271845,1.5,0.00018882760548632
RUT,3,-20,0.0840352905339805,1.5,1.06375831566347E-05
RUT,3,-20,0.149262247815534,2.5,1.14814393883376E-05
RUT,3,-20,0.0919664046116503,2.5,1.80730280401692E-05
RUT,3,-20,0.239403465776699,4,0.000337357491326742
RUT,3,-20,0.618926714563105,7.5,0.00019075758915699
RUT,3,-20,0.173044470388349,3.5,0.000039064141171125
RUT,3,-20,0.189332734223301,2.5,3.61448014270718E-05
RUT,3,-20,0.0919259866504853,0.75,0.00033000572733194
RUT,3,-20,0.575860319174755,10.5,0.000230302177474337
RUT,3,-20,0.175273539805825,3.5,0.000066728904323541
RUT,3,-20,0.263060966747573,1.5,6.91175421676685E-05
RUT,3,-20,0.268824146359223,4.5,0.0002926734931751
RUT,3,-20,0.439545647087377,4.25,0.00128245623534195
RUT,3,-20,0.460623257281553,4.5,0.000224136845348609
RUT,3,-20,0.047064717961165,0.5,3.64803473163928E-05
RUT,3,-20,0.12106230461165,2.5,4.16526706778087E-05
RUT,3,-20,0.47016368567961,6.25,6.77327066845147E-05
RUT,3,-20,0.838044819902912,11,0.000227048610905789
RUT,3,-20,2.37039533519417,17.5,0.00494534248023682
RUT,3,-20,1.94028826650485,21.25,0.000971152933707138
RUT,3,-20,0.0410640208737863,2,1.21600929829683E-07
RUT,3,-20,0.27672198737864,1,0.000145933457574261
RUT,3,-20,0.658448895631068,10.25,0.000384046947001857
RUT,3,-20,0.616717346359222,5.75,0.00156740347040386
RUT,3,-20,0.536589437864077,6.5,0.000291669671052557
RUT,3,-20,0.310224996116503,3.5,0.000194630493966471
RUT,3,-20,0.340529584951455,6.25,0.00029334799562768
RUT,3,-20,0.703699757281553,6.75,0.000661830954917832
RUT,3,-20,0.0868133834951455,0.5,0.000033052294426467
RUT,3,-20,0.27973637184466,4.5,0.000182386544823867
RUT,3,-20,0.23276086092233,3,2.89680566806713E-05
RUT,3,-20,0.211630066019417,2,0.000048878091623754
RUT,3,-20,0.220390591019417,3,0.000036410925066828
RUT,3,-20,0.27741513592233,6,7.60633906872438E-05
RUT,3,-20,0.284565120388348,2,0.000155779359020597
RUT,3,-20,0.138615909223301,2,3.39923939737463E-05
RUT,3,-20,0.724182006796115,10,0.000439144160372398
RUT,3,-20,0.28142529660194,6,0.0000353483929163
RUT,3,-20,0.805509428155337,9.5,0.000370860304895457
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.0121704213592233,0.5,1.29505583050478E-06
RUT,3,-40,0.050928003883495,1,1.50810673205659E-07
RUT,3,-40,0.065327494660194,0.5,2.66580173474253E-05
RUT,3,-40,1.1772646711165,12,0.000304195679845468
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.0137028747572816,0.5,1.82229184146635E-05
RUT,3,-40,0.173399056310679,1,0.000066592000136356
RUT,3,-40,0.072906474514563,1,7.36208754039205E-06
RUT,3,-40,0,0,0
RUT,3,-40,0.0140044866504854,0.5,4.1470819335479E-08
RUT,3,-40,0,0,0
RUT,3,-40,0.0123816002427184,0.5,3.666504351041E-08
RUT,3,-40,0.204098649271844,2.25,0.00025469182957294
RUT,3,-40,0.0145660662621359,0.5,2.18436364549425E-06
RUT,3,-40,0.181500931553398,1,9.97517760355513E-05
RUT,3,-40,0,0,0
RUT,3,-40,0.0283206895631067,1,2.9164963090049E-06
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.454482830825243,1.75,0.00109381669275675
RUT,3,-40,0.0775538497572815,1.5,1.20816600761215E-05
RUT,3,-40,0.0065462531553398,0.5,1.93851076252348E-08
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,2.7646797186893,17.25,0.0115041484165702
RUT,3,-40,0.0973764342233008,0.75,0.000153385003735837
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.0835099434466018,2.25,4.71864317052658E-05
RUT,3,-40,0.0350192283980583,0.5,5.36113944487047E-05
RUT,3,-40,0.228631687864078,3.5,5.31896213043148E-05
RUT,3,-40,0,0,0
RUT,3,-40,0.927155255097085,11.5,0.000622250541573283
RUT,3,-40,0.070875520145631,1.5,2.85393709508413E-05
RUT,3,-40,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.084072749029126,1.5,0.000065841686253291
RUT,3,-60,0.768930689805825,6.75,0.00106010675656614
RUT,3,-60,0.00343255728155337,0.5,1.01646680735444E-08
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.128290883737864,1.5,1.98229963584225E-05
RUT,3,-60,0,0,0
RUT,3,-60,0,0.25,0
RUT,3,-60,0.00574195485436893,0.5,1.70033777878646E-08
RUT,3,-60,0.0862345541262135,2,6.78157784723448E-05
RUT,3,-60,0,0,0
RUT,3,-60,0.0288061264563105,1,8.5302210433164E-08
RUT,3,-60,0,0,0
RUT,3,-60,0.00517323009708738,0.5,1.53192403043029E-08
RUT,3,-60,0,0,0
RUT,3,-60,0.00529101699029125,0.5,1.56680364812071E-08
RUT,3,-60,0,0,0
RUT,3,-60,0.918360231310677,7,0.00251027143842377
RUT,3,-60,0.0980932592233008,1,0.000079796221936037
RUT,3,-60,0.0282344422330095,1,1.90260259964291E-05
RUT,3,-60,0,0,0
RUT,3,-60,0.00554088033980583,0.5,1.64079452141294E-08
RUT,3,-60,0,0,0
RUT,3,-60,0.0250547080097085,0.5,1.82540653589597E-05
RUT,3,-60,0.00879675752427183,0.5,2.60494190223175E-08
RUT,3,-60,0.030973342961165,1,3.24110738661165E-06
RUT,3,-60,0.02678823592233,0.5,4.10211872199093E-05
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.0164977094660194,0.5,4.88538813903198E-08
RUT,3,-60,0.0660098206310678,2,1.95471739052846E-07
RUT,3,-60,0.0219136580097087,0.5,6.48918721235952E-08
RUT,3,-60,0,0,0
RUT,3,-60,0.0632608155339805,2,1.87331240556882E-07
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-20,0.474382783980583,8.5,0.000333645947788422
RUT,3,-20,0.975588302669902,9.25,0.000640987305867567
RUT,3,-20,0.179204597815534,2.5,2.17946660565722E-05
RUT,3,-20,0,0,0
RUT,3,-20,0.294002052184465,2.5,3.22430243974477E-05
RUT,3,-20,0.71365713252427,12.25,0.00025339036930633
RUT,3,-20,0.0143060983009709,1,4.2363968081689E-08
RUT,3,-20,0.229786386650485,2.75,0.0002699905968817
RUT,3,-20,0,0,0
RUT,3,-20,1.87036911990291,24,0.00169778654089265
RUT,3,-20,0.653781819174755,4.5,0.000983966708138903
RUT,3,-20,0.26486869368932,2.5,0.000151032879233102
RUT,3,-20,0.169098404126214,1,5.80935356504873E-05
RUT,3,-20,0.108383785679612,4.5,1.70373485397085E-05
RUT,3,-20,0.6849515434466,8.5,0.000212122952079522
RUT,3,-20,0.0114422660194175,1,3.3883437262921E-08
RUT,3,-20,0.0546764628640775,1.5,1.61910806175742E-07
RUT,3,-20,0.090767102184466,5,2.6878429813668E-07
RUT,3,-20,0.2976386434466,3.5,0.000288363434256908
RUT,3,-20,0.691970677184465,7,0.000346360061479445
RUT,3,-20,0.448157861165048,3.75,0.000570545085158963
RUT,3,-20,0.0379919689320388,1,1.91751134752779E-06
RUT,3,-20,0.047854726213592,0.5,1.41709921828599E-07
RUT,3,-20,0.58519007645631,7.5,0.00066286487117139
RUT,3,-20,0.0336747851941748,0.5,9.97195381371558E-08
RUT,3,-20,0.35743882961165,3.25,0.000175843870110512
RUT,3,-20,0.42533864975728,3.75,0.000116129771833221
RUT,3,-20,0.315722288592233,4,0.000470978413488455
RUT,3,-20,0.0235395038834951,0.5,4.32035125607767E-06
RUT,3,-20,0.551311975242718,8,0.000293730133835578
RUT,3,-20,1.59684880946602,11.75,0.0023347263949724
RUT,3,-20,0.166587424029126,2.25,0.000123670192216583
RUT,3,-20,0.0376933167475728,2,1.11619423698691E-07
RUT,3,-20,0.613118213592233,4,0.000383531007335775
RUT,3,-20,0.108221395631068,2.5,1.31413640911682E-05
RUT,3,-20,1.96542064053398,15.75,0.0014845480307872
RUT,3,-20,0,0,0
RUT,3,-20,0.635132408980583,6,0.000377233999310898
RUT,3,-20,0.358117180582523,6.25,5.07946061070148E-05
RUT,3,-20,0.433159332281553,6.5,0.000130505527268476
RUT,3,-40,0.369305905582523,3.5,0.000106780437373195
RUT,3,-40,0.4083842934466,4,0.000511990121900758
RUT,3,-40,0,0,0
RUT,3,-40,0.016816570631068,1,1.12678506571174E-06
RUT,3,-40,0.3315638,2,0.000218059860158118
RUT,3,-40,0.736385911407765,4.25,0.00224723849286418
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.0245175225728155,1,2.21297708553921E-06
RUT,3,-40,0.664068160194172,3,0.0013862378104053
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0,0,0
RUT,3,-40,0.607270817961165,6,0.000629629917924832
RUT,3,-40,0.51047638276699,4.5,0.000510187298431813
RUT,3,-40,0.805433792961165,7.25,0.00130222849541491
RUT,3,-40,0.076315863106796,1.5,0.000060913019489543
RUT,3,-40,1.05936290728155,4.75,0.00187733772065347
RUT,3,-40,0.13514885315534,3,4.91217944875525E-06
RUT,3,-40,0.00365802621359222,1,1.08323387268732E-08
RUT,3,-40,0.0722830419902913,0.5,3.79587928151313E-05
RUT,3,-40,2.24238555679612,13.25,0.00804906196824138
RUT,3,-40,0.106589630582524,1.5,3.23947723134415E-05
RUT,3,-40,0,0,0
RUT,3,-40,0.162086415291262,1.25,0.000107310511939853
RUT,3,-40,0.0827960779126213,1,4.90454691391352E-05
RUT,3,-40,0.0507513237864078,0.5,7.51877467519332E-06
RUT,3,-40,0,0,0
RUT,3,-40,0.035270317475728,1,1.0444431202853E-07
RUT,3,-40,0.503140121359222,3,0.000970025279133305
RUT,3,-40,1.40681332985437,14.5,0.00123919643896302
RUT,3,-40,0,0,0
RUT,3,-40,0.0198124798543689,1.5,5.866975328696E-08
RUT,3,-40,1.20477962621359,7.25,0.00265680447804367
RUT,3,-40,1.57057805752427,8.75,0.00265013882454285
RUT,3,-40,1.53579491043689,13.25,0.00100126961406532
RUT,3,-60,0.0448124798543687,0.5,1.32701062799766E-07
RUT,3,-60,0.397721931310678,6.25,0.000203170797251509
RUT,3,-60,0.088278064805825,2.5,2.61413630074115E-07
RUT,3,-60,0.018265736407767,0.5,5.40894555547725E-08
RUT,3,-60,0.00760041456310677,0.5,2.25067461955273E-08
RUT,3,-60,0.0286752757281552,0.5,8.49147282441085E-08
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.035231633252427,1,3.05149994829447E-06
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.0400027143203883,1,1.18458133184226E-07
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.535895781310677,5.25,0.00168238555301873
RUT,3,-60,0,0,0
RUT,3,-60,0.108640794174757,2,1.97802359843767E-05
RUT,3,-60,0.0056414177184466,0.5,1.67056613866043E-08
RUT,3,-60,0,0,0
RUT,3,-60,0.130303362864078,1.5,3.85861143954527E-07
RUT,3,-60,0,0,0
RUT,3,-60,0.0332208878640775,1.5,9.8375433205183E-08
RUT,3,-60,0.0937142225728155,2,1.49639786081061E-05
RUT,3,-60,0.0195138276699029,0.5,1.51572253378474E-05
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0.00185845970873786,0.5,5.50336840766265E-09
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-60,0,0,0
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-80,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RUT,3,-120,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-40,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-60,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-80,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-120,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
RLT,1,-20,,,
