x1 y1 z1 x2 y2 z2 radius R G B time type organ 
0.0000 0.0000 26.5000 0.0000 0.0000 26.7500 0.2000 1.0000 0.0000 0.0000 6.8378 1.0000 4.0000 
0.0000 0.0000 26.7500 0.0000 0.0000 27.0000 0.2000 1.0000 0.0000 0.0000 6.9044 1.0000 4.0000 
0.0000 0.0000 27.0000 0.0000 0.0000 27.2500 0.2000 1.0000 0.0000 0.0000 6.9711 1.0000 4.0000 
0.0000 0.0000 27.2500 0.0000 0.0000 27.5000 0.2000 1.0000 0.0000 0.0000 7.0381 1.0000 4.0000 
0.0000 0.0000 27.5000 0.0000 0.0000 27.7500 0.2000 1.0000 0.0000 0.0000 7.1052 1.0000 4.0000 
0.0000 0.0000 27.7500 0.0000 0.0000 28.0000 0.2000 1.0000 0.0000 0.0000 7.1725 1.0000 4.0000 
0.0000 0.0000 28.0000 0.0000 0.0000 28.0000 0.2000 1.0000 0.0000 0.0000 7.1725 1.0000 4.0000 
0.0000 0.0000 28.0000 0.0000 0.0000 28.2500 0.2000 1.0000 0.0000 0.0000 7.2400 1.0000 4.0000 
0.0000 0.0000 28.2500 0.0000 0.0000 28.5000 0.2000 1.0000 0.0000 0.0000 7.3077 1.0000 4.0000 
0.0000 0.0000 28.5000 0.0000 0.0000 28.7500 0.2000 1.0000 0.0000 0.0000 7.3756 1.0000 4.0000 
0.0000 0.0000 28.7500 0.0000 0.0000 29.0000 0.2000 1.0000 0.0000 0.0000 7.4437 1.0000 4.0000 
0.0000 0.0000 29.0000 0.0000 0.0000 29.2500 0.2000 1.0000 0.0000 0.0000 7.5120 1.0000 4.0000 
0.0000 0.0000 29.2500 0.0000 0.0000 29.5000 0.2000 1.0000 0.0000 0.0000 7.5805 1.0000 4.0000 
0.0000 0.0000 29.5000 0.0000 0.0000 29.7500 0.2000 1.0000 0.0000 0.0000 7.6491 1.0000 4.0000 
0.0000 0.0000 29.7500 0.0000 0.0000 30.0000 0.2000 1.0000 0.0000 0.0000 7.7180 1.0000 4.0000 
0.0000 0.0000 30.0000 0.0000 0.0000 30.0000 0.2000 1.0000 0.0000 0.0000 7.7180 1.0000 4.0000 
0.0000 0.0000 30.0000 0.0000 0.0000 30.2500 0.2000 1.0000 0.0000 0.0000 7.7871 1.0000 4.0000 
0.0000 0.0000 30.2500 0.0000 0.0000 30.5000 0.2000 1.0000 0.0000 0.0000 7.8563 1.0000 4.0000 
0.0000 0.0000 30.5000 0.0000 0.0000 30.7500 0.2000 1.0000 0.0000 0.0000 7.9258 1.0000 4.0000 
0.0000 0.0000 30.7500 0.0000 0.0000 31.0000 0.2000 1.0000 0.0000 0.0000 7.9955 1.0000 4.0000 
0.0000 0.0000 31.0000 0.0000 0.0000 31.2500 0.2000 1.0000 0.0000 0.0000 8.0653 1.0000 4.0000 
0.0000 0.0000 31.2500 0.0000 0.0000 31.5000 0.2000 1.0000 0.0000 0.0000 8.1354 1.0000 4.0000 
0.0000 0.0000 31.5000 0.0000 0.0000 31.7500 0.2000 1.0000 0.0000 0.0000 8.2057 1.0000 4.0000 
0.0000 0.0000 31.7500 0.0000 0.0000 32.0000 0.2000 1.0000 0.0000 0.0000 8.2762 1.0000 4.0000 
0.0000 0.0000 32.0000 0.0000 0.0000 32.2500 0.2000 1.0000 0.0000 0.0000 8.3469 1.0000 4.0000 
0.0000 0.0000 32.2500 0.0000 0.0000 32.5000 0.2000 1.0000 0.0000 0.0000 8.4178 1.0000 4.0000 
0.0000 0.0000 32.5000 0.0000 0.0000 32.7500 0.2000 1.0000 0.0000 0.0000 8.4889 1.0000 4.0000 
0.0000 0.0000 32.7500 0.0000 0.0000 33.0000 0.2000 1.0000 0.0000 0.0000 8.5602 1.0000 4.0000 
0.0000 0.0000 33.0000 0.0000 0.0000 33.2500 0.2000 1.0000 0.0000 0.0000 8.6317 1.0000 4.0000 
0.0000 0.0000 33.2500 0.0000 0.0000 33.5000 0.2000 1.0000 0.0000 0.0000 8.7035 1.0000 4.0000 
0.0000 0.0000 33.5000 0.0000 0.0000 33.7500 0.2000 1.0000 0.0000 0.0000 8.7755 1.0000 4.0000 
0.0000 0.0000 33.7500 0.0000 0.0000 34.0000 0.2000 1.0000 0.0000 0.0000 8.8476 1.0000 4.0000 
0.0000 0.0000 34.0000 0.0000 0.0000 34.2500 0.2000 1.0000 0.0000 0.0000 8.9200 1.0000 4.0000 
0.0000 0.0000 34.2500 0.0000 0.0000 34.5000 0.2000 1.0000 0.0000 0.0000 8.9926 1.0000 4.0000 
0.0000 0.0000 34.5000 0.0000 0.0000 34.7500 0.2000 1.0000 0.0000 0.0000 9.0655 1.0000 4.0000 
0.0000 0.0000 34.7500 0.0000 0.0000 35.0000 0.2000 1.0000 0.0000 0.0000 9.1385 1.0000 4.0000 
0.0000 0.0000 35.0000 0.0000 0.0000 35.2500 0.2000 1.0000 0.0000 0.0000 9.2118 1.0000 4.0000 
0.0000 0.0000 35.2500 0.0000 0.0000 35.5000 0.2000 1.0000 0.0000 0.0000 9.2853 1.0000 4.0000 
0.0000 0.0000 35.5000 0.0000 0.0000 35.7500 0.2000 1.0000 0.0000 0.0000 9.3591 1.0000 4.0000 
0.0000 0.0000 35.7500 0.0000 0.0000 36.0000 0.2000 1.0000 0.0000 0.0000 9.4330 1.0000 4.0000 
0.0000 0.0000 36.0000 0.0000 0.0000 36.2500 0.2000 1.0000 0.0000 0.0000 9.5072 1.0000 4.0000 
0.0000 0.0000 36.2500 0.0000 0.0000 36.5000 0.2000 1.0000 0.0000 0.0000 9.5816 1.0000 4.0000 
0.0000 0.0000 36.5000 0.0000 0.0000 36.7500 0.2000 1.0000 0.0000 0.0000 9.6563 1.0000 4.0000 
0.0000 0.0000 36.7500 0.0000 0.0000 37.0000 0.2000 1.0000 0.0000 0.0000 9.7312 1.0000 4.0000 
0.0000 0.0000 37.0000 0.0000 0.0000 37.2500 0.2000 1.0000 0.0000 0.0000 9.8063 1.0000 4.0000 
0.0000 0.0000 37.2500 0.0000 0.0000 37.5000 0.2000 1.0000 0.0000 0.0000 9.8816 1.0000 4.0000 
0.0000 0.0000 37.5000 0.0000 0.0000 37.7500 0.2000 1.0000 0.0000 0.0000 9.9572 1.0000 4.0000 
0.0000 0.0000 37.7500 0.0000 0.0000 37.8911 0.2000 1.0000 0.0000 0.0000 10.0000 1.0000 4.0000 
0.0000 0.0000 27.0000 0.0000 -0.2104 27.1351 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.2104 27.1351 0.0000 -0.4207 27.2702 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.4207 27.2702 0.0000 -0.6311 27.4052 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.6311 27.4052 0.0000 -0.8415 27.5403 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.8415 27.5403 0.0000 -1.0098 27.6484 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.0098 27.6484 0.0000 -1.1781 27.7564 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.1781 27.7564 0.0000 -1.3464 27.8645 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.3464 27.8645 0.0000 -1.5146 27.9725 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.5146 27.9725 0.0000 -1.6829 28.0806 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.6829 28.0806 0.0000 -1.8512 28.1887 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.8512 28.1887 0.0000 -2.0195 28.2967 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.0195 28.2967 0.0000 -2.1878 28.4048 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.1878 28.4048 0.0000 -2.3561 28.5128 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.3561 28.5128 0.0000 -2.5244 28.6209 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.5244 28.6209 0.0000 -2.6927 28.7290 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.6927 28.7290 0.0000 -2.8610 28.8370 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.8610 28.8370 0.0000 -3.0293 28.9451 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -3.0293 28.9451 0.0000 -3.1976 29.0531 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -3.1976 29.0531 0.0000 -3.2145 29.0640 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.8415 27.5403 -0.1199 -1.0261 27.6588 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -1.0261 27.6588 -0.2397 -1.2107 27.7774 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -1.2107 27.7774 -0.3596 -1.3953 27.8959 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -1.3953 27.8959 -0.4794 -1.5799 28.0145 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -1.5799 28.0145 -0.5993 -1.7645 28.1330 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -1.7645 28.1330 -0.7191 -1.9492 28.2515 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.7191 -1.9492 28.2515 -0.8390 -2.1338 28.3701 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.8390 -2.1338 28.3701 -0.8468 -2.1458 28.3778 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.0098 27.6484 0.1199 -1.1944 27.7669 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -1.1944 27.7669 0.2397 -1.3790 27.8854 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -1.3790 27.8854 0.3596 -1.5636 28.0040 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -1.5636 28.0040 0.4794 -1.7482 28.1225 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -1.7482 28.1225 0.5993 -1.9328 28.2411 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -1.9328 28.2411 0.7191 -2.1175 28.3596 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.7191 -2.1175 28.3596 0.8308 -2.2894 28.4700 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.1781 27.7564 -0.1199 -1.3627 27.8750 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -1.3627 27.8750 -0.2397 -1.5473 27.9935 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -1.5473 27.9935 -0.3596 -1.7319 28.1120 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -1.7319 28.1120 -0.4794 -1.9165 28.2306 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -1.9165 28.2306 -0.5993 -2.1011 28.3491 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -2.1011 28.3491 -0.7191 -2.2857 28.4677 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.7191 -2.2857 28.4677 -0.8139 -2.4317 28.5614 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.3464 27.8645 0.1199 -1.5310 27.9830 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -1.5310 27.9830 0.2397 -1.7156 28.1016 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -1.7156 28.1016 0.3596 -1.9002 28.2201 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -1.9002 28.2201 0.4794 -2.0848 28.3386 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -2.0848 28.3386 0.5993 -2.2694 28.4572 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -2.2694 28.4572 0.7191 -2.4540 28.5757 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.7191 -2.4540 28.5757 0.7961 -2.5726 28.6518 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.5146 27.9725 -0.1199 -1.6993 28.0911 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -1.6993 28.0911 -0.2397 -1.8839 28.2096 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -1.8839 28.2096 -0.3596 -2.0685 28.3282 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -2.0685 28.3282 -0.4794 -2.2531 28.4467 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -2.2531 28.4467 -0.5993 -2.4377 28.5652 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -2.4377 28.5652 -0.7191 -2.6223 28.6838 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.7191 -2.6223 28.6838 -0.7773 -2.7120 28.7413 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.6829 28.0806 0.1199 -1.8676 28.1991 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -1.8676 28.1991 0.2397 -2.0522 28.3177 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -2.0522 28.3177 0.3596 -2.2368 28.4362 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -2.2368 28.4362 0.4794 -2.4214 28.5548 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -2.4214 28.5548 0.5993 -2.6060 28.6733 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -2.6060 28.6733 0.7191 -2.7906 28.7918 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.7191 -2.7906 28.7918 0.7575 -2.8497 28.8298 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.8512 28.1887 -0.1199 -2.0359 28.3072 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -2.0359 28.3072 -0.2397 -2.2205 28.4257 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -2.2205 28.4257 -0.3596 -2.4051 28.5443 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -2.4051 28.5443 -0.4794 -2.5897 28.6628 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -2.5897 28.6628 -0.5993 -2.7743 28.7814 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -2.7743 28.7814 -0.7191 -2.9589 28.8999 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.7191 -2.9589 28.8999 -0.7365 -2.9857 28.9171 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.0195 28.2967 0.1199 -2.2041 28.4153 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -2.2041 28.4153 0.2397 -2.3888 28.5338 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -2.3888 28.5338 0.3596 -2.5734 28.6523 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -2.5734 28.6523 0.4794 -2.7580 28.7709 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -2.7580 28.7709 0.5993 -2.9426 28.8894 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -2.9426 28.8894 0.7143 -3.1197 29.0032 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.1878 28.4048 -0.1199 -2.3724 28.5233 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -2.3724 28.5233 -0.2397 -2.5571 28.6419 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -2.5571 28.6419 -0.3596 -2.7417 28.7604 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -2.7417 28.7604 -0.4794 -2.9263 28.8789 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -2.9263 28.8789 -0.5993 -3.1109 28.9975 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -3.1109 28.9975 -0.6907 -3.2517 29.0879 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.3561 28.5128 0.1199 -2.5407 28.6314 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -2.5407 28.6314 0.2397 -2.7253 28.7499 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -2.7253 28.7499 0.3596 -2.9100 28.8685 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -2.9100 28.8685 0.4794 -3.0946 28.9870 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -3.0946 28.9870 0.5993 -3.2792 29.1055 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -3.2792 29.1055 0.6657 -3.3815 29.1712 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.5244 28.6209 -0.1199 -2.7090 28.7394 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -2.7090 28.7394 -0.2397 -2.8936 28.8580 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -2.8936 28.8580 -0.3596 -3.0783 28.9765 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -3.0783 28.9765 -0.4794 -3.2629 29.0951 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -3.2629 29.0951 -0.5993 -3.4475 29.2136 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -3.4475 29.2136 -0.6391 -3.5088 29.2529 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.6927 28.7290 0.1199 -2.8773 28.8475 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -2.8773 28.8475 0.2397 -3.0619 28.9660 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -3.0619 28.9660 0.3596 -3.2466 29.0846 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -3.2466 29.0846 0.4794 -3.4312 29.2031 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -3.4312 29.2031 0.5993 -3.6158 29.3217 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -3.6158 29.3217 0.6107 -3.6334 29.3330 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.8610 28.8370 -0.1199 -3.0456 28.9556 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -3.0456 28.9556 -0.2397 -3.2302 29.0741 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -3.2302 29.0741 -0.3596 -3.4148 29.1926 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -3.4148 29.1926 -0.4794 -3.5995 29.3112 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -3.5995 29.3112 -0.5805 -3.7552 29.4112 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -3.0293 28.9451 0.1199 -3.2139 29.0636 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -3.2139 29.0636 0.2397 -3.3985 29.1822 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -3.3985 29.1822 0.3596 -3.5831 29.3007 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -3.5831 29.3007 0.4794 -3.7678 29.4192 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -3.7678 29.4192 0.5483 -3.8738 29.4873 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -3.1976 29.0531 -0.1199 -3.3822 29.1717 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -3.3822 29.1717 -0.2397 -3.5668 29.2902 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -3.5668 29.2902 -0.3596 -3.7514 29.4088 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -3.7514 29.4088 -0.4794 -3.9361 29.5273 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -3.9361 29.5273 -0.5138 -3.9890 29.5613 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 0.0000 27.0000 -0.0515 -0.2268 27.0918 0.3000 1.0000 1.0000 0.0000 7.5272 2.0000 4.0000 
-0.0515 -0.2268 27.0918 -0.0999 -0.4495 27.1945 0.3000 1.0000 1.0000 0.0000 7.6110 2.0000 4.0000 
-0.0999 -0.4495 27.1945 -0.1491 -0.6712 27.2990 0.3000 1.0000 1.0000 0.0000 7.6951 2.0000 4.0000 
-0.1491 -0.6712 27.2990 -0.1996 -0.8917 27.4055 0.3000 1.0000 1.0000 0.0000 7.7795 2.0000 4.0000 
-0.1996 -0.8917 27.4055 -0.2536 -1.1103 27.5141 0.3000 1.0000 1.0000 0.0000 7.8642 2.0000 4.0000 
-0.2536 -1.1103 27.5141 -0.3075 -1.3289 27.6228 0.3000 1.0000 1.0000 0.0000 7.9492 2.0000 4.0000 
-0.3075 -1.3289 27.6228 -0.3519 -1.5496 27.7314 0.3000 1.0000 1.0000 0.0000 8.0345 2.0000 4.0000 
-0.3519 -1.5496 27.7314 -0.3977 -1.7693 27.8416 0.3000 1.0000 1.0000 0.0000 8.1201 2.0000 4.0000 
-0.3977 -1.7693 27.8416 -0.4445 -1.9841 27.9608 0.3000 1.0000 1.0000 0.0000 8.2060 2.0000 4.0000 
-0.4445 -1.9841 27.9608 -0.4912 -2.1988 28.0799 0.3000 1.0000 1.0000 0.0000 8.2923 2.0000 4.0000 
-0.4912 -2.1988 28.0799 -0.5380 -2.4135 28.1991 0.3000 1.0000 1.0000 0.0000 8.3789 2.0000 4.0000 
-0.5380 -2.4135 28.1991 -0.5848 -2.6283 28.3182 0.3000 1.0000 1.0000 0.0000 8.4658 2.0000 4.0000 
-0.5848 -2.6283 28.3182 -0.6315 -2.8430 28.4374 0.3000 1.0000 1.0000 0.0000 8.5530 2.0000 4.0000 
-0.6315 -2.8430 28.4374 -0.6783 -3.0578 28.5566 0.3000 1.0000 1.0000 0.0000 8.6406 2.0000 4.0000 
-0.6783 -3.0578 28.5566 -0.7180 -3.2725 28.6782 0.3000 1.0000 1.0000 0.0000 8.7284 2.0000 4.0000 
-0.7180 -3.2725 28.6782 -0.7599 -3.4854 28.8024 0.3000 1.0000 1.0000 0.0000 8.8167 2.0000 4.0000 
-0.7599 -3.4854 28.8024 -0.8026 -3.6978 28.9272 0.3000 1.0000 1.0000 0.0000 8.9052 2.0000 4.0000 
-0.8026 -3.6978 28.9272 -0.8578 -3.9058 29.0545 0.3000 1.0000 1.0000 0.0000 8.9941 2.0000 4.0000 
-0.8578 -3.9058 29.0545 -0.9201 -4.1106 29.1835 0.3000 1.0000 1.0000 0.0000 9.0833 2.0000 4.0000 
-0.9201 -4.1106 29.1835 -0.9828 -4.3150 29.3130 0.3000 1.0000 1.0000 0.0000 9.1729 2.0000 4.0000 
-0.9828 -4.3150 29.3130 -1.0455 -4.5195 29.4425 0.3000 1.0000 1.0000 0.0000 9.2628 2.0000 4.0000 
-1.0455 -4.5195 29.4425 -1.1060 -4.7235 29.5737 0.3000 1.0000 1.0000 0.0000 9.3531 2.0000 4.0000 
-1.1060 -4.7235 29.5737 -1.1759 -4.9228 29.7076 0.3000 1.0000 1.0000 0.0000 9.4437 2.0000 4.0000 
-1.1759 -4.9228 29.7076 -1.2534 -5.1168 29.8449 0.3000 1.0000 1.0000 0.0000 9.5347 2.0000 4.0000 
-1.2534 -5.1168 29.8449 -1.3341 -5.3086 29.9835 0.3000 1.0000 1.0000 0.0000 9.6260 2.0000 4.0000 
-1.3341 -5.3086 29.9835 -1.4149 -5.5003 30.1220 0.3000 1.0000 1.0000 0.0000 9.7177 2.0000 4.0000 
-1.4149 -5.5003 30.1220 -1.4956 -5.6921 30.2606 0.3000 1.0000 1.0000 0.0000 9.8097 2.0000 4.0000 
-1.4956 -5.6921 30.2606 -1.5675 -5.8842 30.4035 0.3000 1.0000 1.0000 0.0000 9.9021 2.0000 4.0000 
-1.5675 -5.8842 30.4035 -1.6393 -6.0762 30.5467 0.3000 1.0000 1.0000 0.0000 9.9949 2.0000 4.0000 
-1.6393 -6.0762 30.5467 -1.7113 -6.2678 30.6902 0.3000 1.0000 1.0000 0.0000 10.0881 2.0000 4.0000 
-1.7113 -6.2678 30.6902 -1.7832 -6.4595 30.8337 0.3000 1.0000 1.0000 0.0000 10.1816 2.0000 4.0000 
-1.7832 -6.4595 30.8337 -1.8552 -6.6511 30.9773 0.3000 1.0000 1.0000 0.0000 10.2755 2.0000 4.0000 
-1.8552 -6.6511 30.9773 -1.9250 -6.8409 31.1242 0.3000 1.0000 1.0000 0.0000 10.3697 2.0000 4.0000 
-1.9250 -6.8409 31.1242 -1.9894 -7.0270 31.2757 0.3000 1.0000 1.0000 0.0000 10.4638 2.0000 4.0000 
0.0000 0.0000 30.0000 0.0000 -0.2104 30.1351 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.2104 30.1351 0.0000 -0.4207 30.2702 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.4207 30.2702 0.0000 -0.6311 30.4052 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.6311 30.4052 0.0000 -0.8415 30.5403 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.8415 30.5403 0.0000 -1.0098 30.6484 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.0098 30.6484 0.0000 -1.1781 30.7564 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.1781 30.7564 0.0000 -1.3464 30.8645 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.3464 30.8645 0.0000 -1.5146 30.9726 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
